Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1PA,2014.03,154276,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2014.06,180818,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2014.09,181819,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2014.12,178967,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2015.03,155841,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2015.06,183499,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2015.09,184196,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2015.12,180875,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2016.03,157885,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2016.06,184535,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2016.09,187722,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2016.12,184511,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2017.03,160762,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2017.06,189249,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2017.09,190852,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2017.12,187944,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2018.03,172765,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2018.06,191265,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2018.09,193471,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2018.12,191337,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2019.03,176612,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2019.06,195638,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2019.09,198564,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2019.12,199556,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2020.03,191948,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2020.06,195847,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2020.09,197156,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2020.12,197802,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PA,2021.03,190264,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Actual,,
BDCQ.SEA1PS,2011.06,169469,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2011.09,171424,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2011.12,171825,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2012.03,169891,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2012.06,170651,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2012.09,169772,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2012.12,169874,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2013.03,171382,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2013.06,171922,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2013.09,172505,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2013.12,172937,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2014.03,173384,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2014.06,173430,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2014.09,174324,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2014.12,174842,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2015.03,174623,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2015.06,176252,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2015.09,176741,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2015.12,177007,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2016.03,175772,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2016.06,177753,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2016.09,180397,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2016.12,181085,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2017.03,177156,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2017.06,183027,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2017.09,183979,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2017.12,184863,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2018.03,188151,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2018.06,185981,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2018.09,187173,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2018.12,188208,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2019.03,190657,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2019.06,191033,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2019.09,192817,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2019.12,195948,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2020.03,206212,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2020.06,191778,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2020.09,191858,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2020.12,193925,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PS,2021.03,204044,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Seasonally adjusted,,
BDCQ.SEA1PT,2011.06,169754,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2011.09,171168,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2011.12,171399,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2012.03,170579,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2012.06,170141,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2012.09,169933,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2012.12,170080,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2013.03,171134,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2013.06,172011,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2013.09,172479,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2013.12,172980,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2014.03,173261,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2014.06,173611,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2014.09,174261,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2014.12,174625,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2015.03,175032,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2015.06,175965,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2015.09,176902,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2015.12,176567,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2016.03,176306,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2016.06,177758,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2016.09,180149,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2016.12,180838,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2017.03,181213,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2017.06,182597,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2017.09,183950,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2017.12,185430,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2018.03,186560,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2018.06,186695,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2018.09,186847,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
BDCQ.SEA1PT,2018.12,188579,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Education and Training,Trend,,
